imdb_key,actor,imdb_title,year,genre,big5_neuroticism_percentile,big5_neuroticism_raw,facet_anger_percentile,facet_anger_raw,facet_anxiety_percentile,facet_anxiety_raw,facet_depression_percentile,facet_depression_raw,facet_immoderation_percentile,facet_immoderation_raw,facet_self_consciousness_percentile,facet_self_consciousness_raw,facet_vulnerability_percentile,facet_vulnerability_raw
tt0118571,"ARMY RANGER","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.9243198849894261,0.5482447776925263,0.7034247332750259,0.5649328040872000,0.1411889445980956,0.5208005107607918,0.8269066598596560,0.5081040705780216,0.2759761231151489,0.4777299542795872,0.5267180592134795,0.5502412310029620,0.1541301810853560,0.4027077537368358
tt0118571,"KC-LO PILOT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.9497558463377571,0.5599558667469543,0.4690899266432920,0.5314742360849225,0.4070953811696477,0.5780839911487183,0.5938420975359503,0.4634778352328854,0.0458278881914521,0.4357637485869382,0.6532127202290121,0.5674470638069348,0.2932103936022204,0.4329609836719253
tt0118571,TOWER,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.9929637788174681,0.6057814689578309,0.0485479062379420,0.4449865203499114,0.0615350671286607,0.4889510256001487,0.1480033940511306,0.3822483723047073,0.1172853025325680,0.4549064185943700,0.0291473807348802,0.4470810165578237,0.0185738781369318,0.3348388686725666
tt1190080,"PROF. WEST",2012,2009,"Action, Adventure, Sci-Fi",0.6602223900557445,0.4906512758319006,0.2471638639407943,0.4983410374087549,0.4941929160043624,0.5931191568545626,0.9318472408458729,0.5427930198304370,0.1149963232231262,0.4544563326439893,0.9140603930996710,0.6186026921525232,0.3770256864132467,0.4476609703731220
tt1190080,ADRIAN,2012,2009,"Action, Adventure, Sci-Fi",0.5987666497058378,0.4814675221506831,0.4558288635206036,0.5296482764332814,0.3082918800547062,0.5599657521641367,0.6968035551018734,0.4810724927482443,0.3297794471191422,0.4836609683806291,0.3325557851117426,0.5239373562415098,0.2076908294764731,0.4157315723483913
tt1190080,ANHEUSER,2012,2009,"Action, Adventure, Sci-Fi",0.5925181720223528,0.4805583278543807,0.3922336427741686,0.5207588805045040,0.3007204148232930,0.5584905293160485,0.6961688811539701,0.4809574798271804,0.2480150211345476,0.4744279666488774,0.4440562811470351,0.5393113745347089,0.2487639291940977,0.4244010857961331
tt1190080,"PRESIDENT WILSON",2012,2009,"Action, Adventure, Sci-Fi",0.8530714403840758,0.5265390805381207,0.2389612874019302,0.4969079429515821,0.1578622432684443,0.5256909400105214,0.4928402026640606,0.4473020859342154,0.2199209025448168,0.4709031067486433,0.1790382107034711,0.4983553825355388,0.0528612953657203,0.3645547405212635
tt1190080,(PAUSE),2012,2009,"Action, Adventure, Sci-Fi",0.6000183094120992,0.4816500810360946,0.3915759179346133,0.5206652638180014,0.3269307330860222,0.5635320242215307,0.8613430585666815,0.5172476574099735,0.4630738266825119,0.4970296068010817,0.7882789819415639,0.5888344981089749,0.2997701899594578,0.4341694890947769
tt1190080,LAURA,2012,2009,"Action, Adventure, Sci-Fi",0.5561530016591694,0.4753267627088852,0.5012369301041341,0.5358850912644622,0.4217488378381994,0.5806483112046434,0.6138923053555343,0.4667738682541542,0.3404468473178412,0.4847862659082443,0.5091026599570373,0.5479152728006071,0.3561259299438206,0.4441229790799267
tt1190080,JACKSON,2012,2009,"Action, Adventure, Sci-Fi",0.6936725579538210,0.4959060965925370,0.4439927381280543,0.5280128489935703,0.2873222690163504,0.5558380177982155,0.7370728894230851,0.4886172026898954,0.6076933310292407,0.5110968037750201,0.4489634592149668,0.5399645020559750,0.2754207154821307,0.4296180747489048
tt1190080,"JACKSON (CONT'D)",2012,2009,"Action, Adventure, Sci-Fi",0.7796410726584112,0.5108273664434334,0.5092502391395162,0.5369836429768371,0.4278823994514314,0.5817158367739474,0.8761250986332867,0.5216470514462831,0.7430680939257300,0.5256834929516908,0.7129054178626365,0.5762810149406183,0.4295685527554849,0.4563148137966874
tt1190080,NOAH,2012,2009,"Action, Adventure, Sci-Fi",0.5863884709682686,0.4796697401527310,0.8083078316687989,0.5833838401621546,0.4752010925650415,0.5898699063406995,0.8145656321618164,0.5051167706377380,0.6394231397613815,0.5143101253335696,0.4867404891418581,0.5449653361936200,0.3967576007782261,0.4509454848160142
tt1190080,KATE,2012,2009,"Action, Adventure, Sci-Fi",0.6032717297301462,0.4821253103821649,0.4131512694438693,0.5237149690981011,0.3473562908600404,0.5673467256350150,0.7611528389925973,0.4934099036579337,0.5046354203737766,0.5010387931717413,0.6973158544384503,0.5739028011815970,0.3687897872370221,0.4462747076921784
tt1190080,GORDON,2012,2009,"Action, Adventure, Sci-Fi",0.6605065638279337,0.4906950135571949,0.4137251582413334,0.5237955400623063,0.3334553852836644,0.5647604318644474,0.7962682928025498,0.5009059573743961,0.7969676492373661,0.5325250412781533,0.5691235150215399,0.5558778624979517,0.3255064775879457,0.4388016900909553
tt1190080,HARRY,2012,2009,"Action, Adventure, Sci-Fi",0.7999705674783186,0.5148035211442533,0.2542628374948462,0.4995608937937878,0.2612927983444506,0.5505090698034115,0.6798447968419026,0.4780345250979575,0.7238540469770518,0.5234349257592239,0.2664410017031477,0.5139004191144592,0.2071266646474378,0.4156059391127840
tt1190080,TONY,2012,2009,"Action, Adventure, Sci-Fi",0.3560463936820074,0.4465619765237930,0.8771270752688913,0.5991916702008756,0.6617631609577090,0.6225691507809904,0.7704824916934616,0.4953367072711283,0.7599014974484305,0.5277263817076134,0.4013602145212429,0.5335687531396069,0.6159285107538061,0.4864042089282636
tt1190080,LILLY,2012,2009,"Action, Adventure, Sci-Fi",0.8079968301913814,0.5164395484105350,0.3912637784884409,0.5206208203037974,0.1656865058520852,0.5278685179831335,0.5556629324137252,0.4573050679277719,0.4037636569758722,0.4912289079666467,0.3304790350355041,0.5236361609683469,0.0972991832993995,0.3849822446212013
tt1190080,"ADRIAN (CONT'D)",2012,2009,"Action, Adventure, Sci-Fi",0.8571278103761160,0.5275428435570061,0.4722407572192237,0.5319073141505712,0.2890603023003938,0.5561853062744231,0.6710301382865020,0.4764824019548420,0.2209694393149138,0.4710390546472389,0.6361197278057881,0.5650316889120452,0.2027643506137203,0.4146275729168238
tt1190080,"CHARLIE FROST",2012,2009,"Action, Adventure, Sci-Fi",0.7176457991222663,0.4998281412423862,0.4745844889569442,0.5322293010629723,0.3272552415950895,0.5635933517212902,0.8197199138066447,0.5063487552242478,0.9255410726016183,0.5560671296124151,0.8632557873608147,0.6043362009133804,0.1747296080487128,0.4080111017223457
tt1190080,YURI,2012,2009,"Action, Adventure, Sci-Fi",0.6391006754695487,0.4874372873405114,0.4924252204407663,0.5346771480914544,0.2213396656930806,0.5417585843107877,0.7304797882038105,0.4873452123416528,0.5606611603182091,0.5064590574928136,0.1795648235337968,0.4984612432537825,0.2594007874651714,0.4265157118275689
tt1190080,TAMARA,2012,2009,"Action, Adventure, Sci-Fi",0.4905615728366153,0.4660319892606302,0.4674857932346456,0.5312536492591997,0.5218449835876100,0.5978480346705270,0.8909547509322064,0.5264474011829722,0.7298512971858757,0.5241280546610937,0.7593496257640322,0.5837697770725048,0.5376313712485696,0.4736405093087296
tt1190080,SASHA,2012,2009,"Action, Adventure, Sci-Fi",0.8617723129403629,0.5287160937418195,0.2267099961903193,0.4947162601382668,0.0411464505899604,0.4756171280762093,0.5376463454903568,0.4544246923348380,0.2516425921462618,0.4748668784048946,0.4156758962818169,0.5355082917085364,0.0879483642206497,0.3813887915206401
tt1190080,"ANHEUSER (CONT'D)",2012,2009,"Action, Adventure, Sci-Fi",0.6242059869687464,0.4852100480722458,0.4114613778277932,0.5234775651513379,0.2300135491335535,0.5437277330620718,0.6151918242858143,0.4669891207738198,0.1610168249897776,0.4625310422239241,0.4677661668825973,0.5424583596026201,0.1773090673423022,0.4086463007471568
tt1190080,"INT. COCKPIT/ANTONOV",2012,2009,"Action, Adventure, Sci-Fi",0.4940736533266923,0.4665283504223208,0.8216633439691587,0.5861205894425974,0.8416984237587666,0.6624087082211679,0.9456647137316629,0.5500456308584438,0.3273013955555496,0.4833975054292094,0.9106951373764831,0.6174901935291095,0.6880738324118285,0.4988656919267850
tt1190080,"CAPTAIN MICHAELS",2012,2009,"Action, Adventure, Sci-Fi",0.9082939618993617,0.5423583825026232,0.3242872843160677,0.5107928895405136,0.0983553858003766,0.5060708568180686,0.7933913337255966,0.5002649274352786,0.1530956247124662,0.4612642730426843,0.4581228411882458,0.5411808843754361,0.1103446935139899,0.3895948342169404
tt1190080,"INT. BRIDGE/AMERICAN",2012,2009,"Action, Adventure, Sci-Fi",0.4978005026727252,0.4670549946561616,0.8283457720581520,0.5875383649982212,0.8312517841123046,0.6595213107600861,0.9900706536513337,0.5959536811750079,0.2541787613432123,0.4751717538919262,0.9750964520104521,0.6499336906029647,0.6352465411294752,0.4896519978117552
tt1190080,"INT. ZOOLOGICAL BAY/",2012,2009,"Action, Adventure, Sci-Fi",0.6778377776974682,0.4933904266848967,0.5393351461081487,0.5411162368448231,0.8159767061603019,0.6554986878570755,0.9795935391497104,0.5779921773766725,0.5234174326014395,0.5028495561820833,0.9495748647153418,0.6330496179824919,0.7814748473565549,0.5171371832972399
tt0101393,"INT. FIRE STATION 17",Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.5275910640271694,0.4712676052751029,0.9022787135469432,0.6065141417478872,0.8849847297021686,0.6759674773428566,0.9927360473370835,0.6032332139095785,0.8088985718813373,0.5341779482045299,0.9124318444369268,0.6180603376864405,0.6932102630925722,0.4997941355834231
tt0101393,STEPHEN,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.6079952413429320,0.4828171585333274,0.7459873027486147,0.5719128545659296,0.3889392607692057,0.5748745276350452,0.8806862099946950,0.5230779784219692,0.7510143385206187,0.5266386651261281,0.4544692166220548,0.5406960672675767,0.2926868517329385,0.4328639982847852
tt0101393,BRIAN,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.5769774099708955,0.4783113197040252,0.6871012614413726,0.5623830461960275,0.4004441299675353,0.5769127377452121,0.8461216835360144,0.5130399403991217,0.7319328723837768,0.5243704206724432,0.5029364997303758,0.5471018721234637,0.3357418864237262,0.4406010824691518
tt0101393,DENNIS,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.8658667549760528,0.5297728883921861,0.7576985031949723,0.5739363888787730,0.1595344120396182,0.5261621432967787,0.8015737030946457,0.5021024144583175,0.4918759236532583,0.4998094676392854,0.3019177591999852,0.5194107177045963,0.0819990879004262,0.3789516932485837
tt0101393,AXE,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.5730329723247701,0.4777438979503954,0.8241721404156714,0.5866488525508605,0.5116934085909940,0.5961110948562212,0.9340501152478362,0.5438673282765127,0.7489509934331333,0.5263891158987807,0.5124043322474006,0.5483509140292036,0.4190279525900786,0.4546004627851600
tt0101393,"EXT. FIRE STATION 17",Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.7563115542824042,0.5065152304736336,0.9155974893265432,0.6109660085612336,0.8443845943864284,0.6631711562513796,0.9962592138931736,0.6178436487962223,0.6278236208327460,0.5131254729256332,0.9278666743374216,0.6235433839095454,0.7010867659995396,0.5012313415822435
tt0101393,"CHIEF FITZGERALD",Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.8140137574860133,0.5176936206354065,0.3297372333931920,0.5116188876300753,0.1961071143094037,0.5357618702911790,0.3045023009269704,0.4160417767118736,0.2303370340917488,0.4722376673590046,0.1987130641880687,0.5021865824437438,0.1410049137977980,0.3990802717242261
tt0101393,TIM,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.7919316900349226,0.5132040260607217,0.6370177641849575,0.5548828066189759,0.2289986082991536,0.5434995101863234,0.6627098886478581,0.4750326447490098,0.5822999263131335,0.5085781438356228,0.2300938397501211,0.5078531223915771,0.1331970039525154,0.3968128051041891
tt0101393,WILLY,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.8833632392494520,0.5345591439865298,0.3732670478435753,0.5180404156166925,0.0483554578229198,0.4808356853567347,0.3318049428806338,0.4208909532166665,0.5571654828978219,0.5061185601509792,0.1124831340241172,0.4828646855341965,0.1302198266524451,0.3959241945755094
tt0101393,JENNIFER,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.4516937914606549,0.4605232135847039,0.5758907396060104,0.5461819417930000,0.3697172029288670,0.5714293699085902,0.8070019479155845,0.5033467251382349,0.6268711637658040,0.5130287411250337,0.2487986233144646,0.5110241096861322,0.3464378405744257,0.4424587071491721
tt0101393,SHADOW,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.6430400906871930,0.4880314904731060,0.6594651727331958,0.5581915784311513,0.3561163140336809,0.5689567602323615,0.8867845485625778,0.5250528505958920,0.6338862002183098,0.5137430840493659,0.6404828203504530,0.5656443685660598,0.2927508809123319,0.4328758639185508
tt0101393,HELEN,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.5635861310401258,0.4763890874633755,0.3297798673725448,0.5116253273987954,0.1942908378813418,0.5353128876564724,0.5602761333335089,0.4580453158719928,0.7468510141908856,0.5261362476959999,0.2926436630186458,0.5180012968737762,0.1769755985418717,0.4085645136459062
tt0101393,SCHMIDT,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.6969382175467559,0.4964318890010367,0.8486956928245635,0.5920885988675425,0.2685311904582011,0.5520164677967541,0.5581972517353010,0.4577115759688356,0.8317133131260257,0.5375260955482993,0.0953264050900406,0.4778541343096432,0.1273599639915689,0.3950572630053456
tt0101393,GRINDLE,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.5354528866942269,0.4723820032606515,0.8624467032286779,0.5953983173457197,0.4483949884232910,0.5852655319268640,0.8672743987460166,0.5189720904612392,0.8227200723149015,0.5361740894656074,0.3870463805910667,0.5316114357522953,0.2625448498846367,0.4271320810315126
tt0101393,SANTOS,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.3668250814379203,0.4481839510849516,0.9327825714671989,0.6175713035247727,0.8229055617056134,0.6572961180712011,0.9833149879516343,0.5831971298485920,0.7412058530318857,0.5254618889558450,0.8955471165492586,0.6128350566908436,0.6378793607369080,0.4900989082936159
tt0101393,SWAYZAK,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.5887675966948431,0.4800142533571732,0.8816119623905514,0.6004132957618163,0.5349769856521364,0.6000986936001926,0.9402467080412933,0.5470466168145445,0.6780704443340215,0.5183608323506761,0.5112350720748682,0.5481966239738332,0.3599991405419182,0.4447838160300330
tt0101393,WOMAN,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.4523487419724281,0.4606164350459720,0.8361299130975287,0.5892351201876553,0.4281417829694421,0.5817609128854230,0.7733129991227353,0.4959298791118521,0.7312487303571874,0.5242906594282999,0.6623864646294897,0.5687612998282707,0.5058222851021852,0.4685516772487592
tt0101393,RONALD,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.7101540502788013,0.4985864253815970,0.4288388937853120,0.5259086921489087,0.1677144571484049,0.5284219812868262,0.6376183716419255,0.4707402072861228,0.3915183272899213,0.4900087392949787,0.2427734148640985,0.5100172946437875,0.1512053923536877,0.4019178473771461
tt0101393,RICCO,Backdraft,1991,"Action, Crime, Drama, Mystery, Thriller",0.2524947868173141,0.4297850270638699,0.9486535802578230,0.6249591498819305,0.6440619527079445,0.6192996260368747,0.9767184508425152,0.5744976394994492,0.4688141921366248,0.4975846673212149,0.6874543302655458,0.5724268935868857,0.4860392572243942,0.4653918307627907
